dataset_key,dataset_name,k,method,variant,action,candidate_mode,target_top_player,target_outside_player,remaining_order,model_a,model_b,winner,match_id,match_copy,outcome,row_uid
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,561,claude-v1,gpt-3.5-turbo,0.0,569,forward,0.0,569
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,562,claude-v1,gpt-4,0.0,570,forward,0.0,570
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,563,claude-v1,gpt-4,1.0,571,forward,1.0,571
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,564,gpt-3.5-turbo,claude-v1,0.0,572,forward,0.0,572
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,565,gpt-3.5-turbo,claude-v1,1.0,573,forward,1.0,573
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,566,gpt-3.5-turbo,claude-v1,0.0,574,forward,0.0,574
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,567,gpt-3.5-turbo,claude-v1,1.0,575,forward,1.0,575
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,568,gpt-3.5-turbo,gpt-4,1.0,576,forward,1.0,576
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,569,gpt-4,alpaca-13b,1.0,577,forward,1.0,577
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,570,gpt-4,alpaca-13b,1.0,578,forward,1.0,578
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,571,gpt-4,gpt-3.5-turbo,0.0,579,forward,0.0,579
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,572,gpt-4,gpt-3.5-turbo,0.0,580,forward,0.0,580
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,573,gpt-4,gpt-3.5-turbo,1.0,581,forward,1.0,581
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,574,gpt-4,gpt-3.5-turbo,1.0,582,forward,1.0,582
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,575,gpt-4,gpt-3.5-turbo,0.0,583,forward,0.0,583
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,576,gpt-4,gpt-3.5-turbo,0.0,584,forward,0.0,584
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,577,gpt-4,llama-13b,1.0,585,forward,1.0,585
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,578,gpt-4,llama-13b,1.0,586,forward,1.0,586
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,579,gpt-4,llama-13b,1.0,587,forward,1.0,587
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,580,gpt-4,llama-13b,1.0,588,forward,1.0,588
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,581,gpt-4,vicuna-13b-v1.2,1.0,589,forward,1.0,589
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,582,gpt-4,vicuna-13b-v1.2,1.0,590,forward,1.0,590
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,583,llama-13b,claude-v1,0.0,591,forward,0.0,591
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,584,llama-13b,claude-v1,0.0,592,forward,0.0,592
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,585,llama-13b,gpt-3.5-turbo,0.0,593,forward,0.0,593
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,586,llama-13b,gpt-3.5-turbo,0.0,594,forward,0.0,594
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,587,llama-13b,gpt-3.5-turbo,0.0,595,forward,0.0,595
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,588,llama-13b,gpt-3.5-turbo,0.0,596,forward,0.0,596
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,589,llama-13b,vicuna-13b-v1.2,1.0,597,forward,1.0,597
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,590,llama-13b,vicuna-13b-v1.2,1.0,598,forward,1.0,598
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,591,vicuna-13b-v1.2,claude-v1,1.0,599,forward,1.0,599
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,592,vicuna-13b-v1.2,claude-v1,1.0,600,forward,1.0,600
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,593,vicuna-13b-v1.2,gpt-3.5-turbo,0.0,601,forward,0.0,601
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,594,vicuna-13b-v1.2,gpt-3.5-turbo,0.0,602,forward,0.0,602
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,595,vicuna-13b-v1.2,gpt-4,0.0,603,forward,0.0,603
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,596,vicuna-13b-v1.2,gpt-4,0.0,604,forward,0.0,604
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,597,alpaca-13b,claude-v1,0.0,605,forward,0.0,605
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,598,alpaca-13b,claude-v1,0.0,606,forward,0.0,606
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,599,claude-v1,gpt-4,0.0,607,forward,0.0,607
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,600,claude-v1,gpt-4,0.0,608,forward,0.0,608
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,601,gpt-3.5-turbo,alpaca-13b,1.0,609,forward,1.0,609
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,602,gpt-3.5-turbo,alpaca-13b,1.0,610,forward,1.0,610
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,603,gpt-3.5-turbo,alpaca-13b,1.0,611,forward,1.0,611
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,604,gpt-3.5-turbo,alpaca-13b,1.0,612,forward,1.0,612
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,605,gpt-3.5-turbo,alpaca-13b,1.0,613,forward,1.0,613
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,606,gpt-3.5-turbo,alpaca-13b,1.0,614,forward,1.0,614
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,607,gpt-3.5-turbo,llama-13b,1.0,615,forward,1.0,615
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,608,gpt-3.5-turbo,llama-13b,1.0,616,forward,1.0,616
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,609,gpt-3.5-turbo,llama-13b,1.0,617,forward,1.0,617
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,610,gpt-3.5-turbo,llama-13b,1.0,618,forward,1.0,618
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,611,gpt-4,alpaca-13b,1.0,619,forward,1.0,619
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,612,gpt-4,alpaca-13b,1.0,620,forward,1.0,620
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,613,gpt-4,vicuna-13b-v1.2,0.0,621,forward,0.0,621
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,614,gpt-4,vicuna-13b-v1.2,1.0,622,forward,1.0,622
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,615,gpt-4,vicuna-13b-v1.2,1.0,623,forward,1.0,623
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,616,gpt-4,vicuna-13b-v1.2,0.0,624,forward,0.0,624
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,617,gpt-4,vicuna-13b-v1.2,1.0,625,forward,1.0,625
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,618,gpt-4,vicuna-13b-v1.2,1.0,626,forward,1.0,626
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,619,llama-13b,alpaca-13b,1.0,627,forward,1.0,627
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,620,llama-13b,alpaca-13b,0.0,628,forward,0.0,628
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,621,llama-13b,claude-v1,0.0,629,forward,0.0,629
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,622,llama-13b,claude-v1,0.0,630,forward,0.0,630
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,623,llama-13b,gpt-4,1.0,631,forward,1.0,631
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,624,llama-13b,gpt-4,0.0,632,forward,0.0,632
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,625,llama-13b,vicuna-13b-v1.2,1.0,633,forward,1.0,633
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,626,vicuna-13b-v1.2,gpt-3.5-turbo,1.0,634,forward,1.0,634
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,627,vicuna-13b-v1.2,gpt-3.5-turbo,0.0,635,forward,0.0,635
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,628,alpaca-13b,gpt-3.5-turbo,0.0,636,forward,0.0,636
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,629,alpaca-13b,gpt-3.5-turbo,0.0,637,forward,0.0,637
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,630,alpaca-13b,gpt-4,0.0,638,forward,0.0,638
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,631,alpaca-13b,gpt-4,1.0,639,forward,1.0,639
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,632,alpaca-13b,llama-13b,1.0,640,forward,1.0,640
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,633,alpaca-13b,llama-13b,0.0,641,forward,0.0,641
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,634,alpaca-13b,vicuna-13b-v1.2,1.0,642,forward,1.0,642
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,635,alpaca-13b,vicuna-13b-v1.2,1.0,643,forward,1.0,643
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,636,claude-v1,alpaca-13b,1.0,644,forward,1.0,644
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,637,claude-v1,alpaca-13b,1.0,645,forward,1.0,645
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,638,claude-v1,gpt-3.5-turbo,1.0,646,forward,1.0,646
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,639,claude-v1,gpt-3.5-turbo,0.0,647,forward,0.0,647
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,640,claude-v1,llama-13b,0.0,648,forward,0.0,648
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,641,claude-v1,llama-13b,1.0,649,forward,1.0,649
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,642,gpt-3.5-turbo,claude-v1,1.0,650,forward,1.0,650
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,643,gpt-3.5-turbo,claude-v1,1.0,651,forward,1.0,651
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,644,gpt-3.5-turbo,gpt-4,0.0,652,forward,0.0,652
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,645,gpt-3.5-turbo,gpt-4,0.0,653,forward,0.0,653
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,646,gpt-3.5-turbo,gpt-4,0.0,654,forward,0.0,654
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,647,gpt-3.5-turbo,gpt-4,0.0,655,forward,0.0,655
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,648,gpt-3.5-turbo,llama-13b,1.0,656,forward,1.0,656
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,649,gpt-3.5-turbo,llama-13b,1.0,657,forward,1.0,657
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,650,gpt-3.5-turbo,vicuna-13b-v1.2,1.0,658,forward,1.0,658
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,651,gpt-3.5-turbo,vicuna-13b-v1.2,1.0,659,forward,1.0,659
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,652,gpt-3.5-turbo,vicuna-13b-v1.2,1.0,660,forward,1.0,660
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,653,gpt-3.5-turbo,vicuna-13b-v1.2,1.0,661,forward,1.0,661
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,654,gpt-3.5-turbo,vicuna-13b-v1.2,1.0,662,forward,1.0,662
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,655,gpt-3.5-turbo,vicuna-13b-v1.2,1.0,663,forward,1.0,663
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,656,gpt-3.5-turbo,vicuna-13b-v1.2,0.0,664,forward,0.0,664
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,657,gpt-3.5-turbo,vicuna-13b-v1.2,1.0,665,forward,1.0,665
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,658,gpt-4,claude-v1,1.0,666,forward,1.0,666
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,659,gpt-4,claude-v1,1.0,667,forward,1.0,667
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,660,gpt-4,gpt-3.5-turbo,1.0,668,forward,1.0,668
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,661,gpt-4,gpt-3.5-turbo,1.0,669,forward,1.0,669
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,662,gpt-4,vicuna-13b-v1.2,1.0,670,forward,1.0,670
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,663,gpt-4,vicuna-13b-v1.2,1.0,671,forward,1.0,671
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,664,llama-13b,alpaca-13b,1.0,672,forward,1.0,672
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,665,llama-13b,alpaca-13b,1.0,673,forward,1.0,673
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,666,llama-13b,alpaca-13b,1.0,674,forward,1.0,674
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,667,llama-13b,alpaca-13b,1.0,675,forward,1.0,675
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,668,llama-13b,claude-v1,0.0,676,forward,0.0,676
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,669,llama-13b,claude-v1,0.0,677,forward,0.0,677
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,670,llama-13b,gpt-4,0.0,678,forward,0.0,678
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,671,llama-13b,gpt-4,1.0,679,forward,1.0,679
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,672,vicuna-13b-v1.2,alpaca-13b,0.0,680,forward,0.0,680
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,673,vicuna-13b-v1.2,alpaca-13b,1.0,681,forward,1.0,681
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,674,vicuna-13b-v1.2,alpaca-13b,1.0,682,forward,1.0,682
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,675,vicuna-13b-v1.2,alpaca-13b,0.0,683,forward,0.0,683
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,676,vicuna-13b-v1.2,claude-v1,1.0,684,forward,1.0,684
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,677,vicuna-13b-v1.2,claude-v1,0.0,685,forward,0.0,685
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,678,vicuna-13b-v1.2,llama-13b,1.0,686,forward,1.0,686
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,679,vicuna-13b-v1.2,llama-13b,1.0,687,forward,1.0,687
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,680,vicuna-13b-v1.2,llama-13b,1.0,688,forward,1.0,688
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,681,vicuna-13b-v1.2,llama-13b,1.0,689,forward,1.0,689
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,682,claude-v1,alpaca-13b,1.0,690,forward,1.0,690
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,683,claude-v1,alpaca-13b,1.0,691,forward,1.0,691
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,684,claude-v1,alpaca-13b,1.0,692,forward,1.0,692
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,685,claude-v1,alpaca-13b,1.0,693,forward,1.0,693
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,686,claude-v1,gpt-3.5-turbo,0.0,694,forward,0.0,694
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,687,claude-v1,gpt-3.5-turbo,0.0,695,forward,0.0,695
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,688,claude-v1,gpt-4,1.0,696,forward,1.0,696
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,689,claude-v1,gpt-4,1.0,697,forward,1.0,697
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,690,claude-v1,llama-13b,1.0,698,forward,1.0,698
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,691,claude-v1,llama-13b,1.0,699,forward,1.0,699
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,692,claude-v1,vicuna-13b-v1.2,0.0,700,forward,0.0,700
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,693,claude-v1,vicuna-13b-v1.2,1.0,701,forward,1.0,701
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,694,gpt-3.5-turbo,alpaca-13b,1.0,702,forward,1.0,702
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,695,gpt-3.5-turbo,alpaca-13b,1.0,703,forward,1.0,703
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,696,gpt-3.5-turbo,alpaca-13b,1.0,704,forward,1.0,704
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,697,gpt-3.5-turbo,alpaca-13b,1.0,705,forward,1.0,705
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,698,gpt-3.5-turbo,llama-13b,1.0,706,forward,1.0,706
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,699,gpt-3.5-turbo,llama-13b,1.0,707,forward,1.0,707
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,700,gpt-3.5-turbo,vicuna-13b-v1.2,0.0,708,forward,0.0,708
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,701,gpt-3.5-turbo,vicuna-13b-v1.2,1.0,709,forward,1.0,709
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,702,gpt-4,claude-v1,0.0,710,forward,0.0,710
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,703,gpt-4,claude-v1,0.0,711,forward,0.0,711
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,704,gpt-4,vicuna-13b-v1.2,1.0,712,forward,1.0,712
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,705,gpt-4,vicuna-13b-v1.2,1.0,713,forward,1.0,713
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,706,gpt-4,vicuna-13b-v1.2,1.0,714,forward,1.0,714
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,707,gpt-4,vicuna-13b-v1.2,1.0,715,forward,1.0,715
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,708,llama-13b,claude-v1,0.0,716,forward,0.0,716
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,709,llama-13b,claude-v1,0.0,717,forward,0.0,717
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,710,llama-13b,gpt-3.5-turbo,0.0,718,forward,0.0,718
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,711,llama-13b,gpt-4,0.0,719,forward,0.0,719
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,712,llama-13b,gpt-4,0.0,720,forward,0.0,720
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,713,vicuna-13b-v1.2,alpaca-13b,1.0,721,forward,1.0,721
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,714,vicuna-13b-v1.2,alpaca-13b,1.0,722,forward,1.0,722
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,715,vicuna-13b-v1.2,alpaca-13b,1.0,723,forward,1.0,723
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,716,vicuna-13b-v1.2,alpaca-13b,1.0,724,forward,1.0,724
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,717,vicuna-13b-v1.2,gpt-3.5-turbo,1.0,725,forward,1.0,725
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,718,vicuna-13b-v1.2,gpt-3.5-turbo,0.0,726,forward,0.0,726
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,719,vicuna-13b-v1.2,gpt-3.5-turbo,1.0,727,forward,1.0,727
mt_bench_human,MT-Bench Human Judgments,2,nonci,drop,drop,,claude-v1,gpt-3.5-turbo,720,vicuna-13b-v1.2,gpt-3.5-turbo,0.0,728,forward,0.0,728
