model_a,model_b,outcome,candidate_probability,_candidate_x,raw_influence,influence,influence_abs,row_uid,skill_a,skill_b,skill_gap_abs,pair_key,match_count,bridge_variance,closeness_log_gap,surprise
gpt-4-0314,nous-hermes-2-mixtral-8x7b-dpo,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",4.26473914790231e-05,4.26473914790231e-05,4.26473914790231e-05,461,-0.41361012480691006,-0.9031510968612554,0.4895409720543453,"('gpt-4-0314', 'nous-hermes-2-mixtral-8x7b-dpo')",12,0.05991259082997833,-0.7142871186668882,0.3800017088705707
gpt-4-0314,zephyr-7b-beta,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",6.568965344944329e-06,6.568965344944329e-06,6.568965344944329e-06,462,-0.41361012480691006,-1.1978806771044748,0.7842705522975647,"('gpt-4-0314', 'zephyr-7b-beta')",44,0.1537700748002818,-0.24300122594607126,0.3134002149231472
gpt-4-0314,openhermes-2.5-mistral-7b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",8.821664325354302e-06,8.821664325354302e-06,8.821664325354302e-06,463,-0.41361012480691006,-1.0369612337186798,0.6233511089117697,"('gpt-4-0314', 'openhermes-2.5-mistral-7b')",54,0.09714165124538324,-0.472645341237462,0.34901967821137514
gpt-4-0314,mistral-7b-instruct,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",7.595786124178174e-06,7.595786124178174e-06,7.595786124178174e-06,464,-0.41361012480691006,-1.46389474782585,1.05028462301894,"('gpt-4-0314', 'mistral-7b-instruct')",36,0.2757744473375092,0.04906119697856928,0.25917044913155185
gpt-4-0314,tulu-2-dpo-70b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",7.941471063200012e-06,7.941471063200012e-06,7.941471063200012e-06,465,-0.41361012480691006,-0.963412479112699,0.5498023543057889,"('gpt-4-0314', 'tulu-2-dpo-70b')",72,0.07557065720004708,-0.598196421147048,0.36591026551647454
gpt-4-0314,mpt-7b-chat,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",2.826026829967081e-06,2.826026829967081e-06,2.826026829967081e-06,466,-0.41361012480691006,-1.9616551098958466,1.5480449850889366,"('gpt-4-0314', 'mpt-7b-chat')",126,0.5991108189647515,0.4369928348802698,0.17536881243867342
gpt-4-0314,zephyr-7b-alpha,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 -1.  0.  0.  0.  0.  0.  0.  0.  0.]",6.141758041218129e-06,6.141758041218129e-06,6.141758041218129e-06,467,-0.41361012480691006,-1.3020907324170494,0.8884806076101394,"('gpt-4-0314', 'zephyr-7b-alpha')",0,0.19734944752482061,-0.11824245761308409,0.2914234761735237
gpt-4-0314,qwen1.5-7b-chat,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0. -1.  0.  0.  0.  0.  0.  0.  0.]",1.8756428241309016e-05,1.8756428241309016e-05,1.8756428241309016e-05,468,-0.41361012480691006,-1.1933741076944508,0.7797639828875408,"('gpt-4-0314', 'qwen1.5-7b-chat')",16,0.15200796725216026,-0.24876399112850714,0.3143707553822057
gpt-4-0314,RWKV-4-Raven-14B,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0. -1.  0.  0.  0.  0.  0.  0.]",2.6913955621040173e-06,2.6913955621040173e-06,2.6913955621040173e-06,469,-0.41361012480691006,-2.0209006330355277,1.6072905082286177,"('RWKV-4-Raven-14B', 'gpt-4-0314')",144,0.645845694460452,0.47454984716185716,0.16696513077709674
gpt-4-0314,guanaco-33b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0. -1.  0.  0.  0.  0.  0.]",5.2571325934895545e-06,5.2571325934895545e-06,5.2571325934895545e-06,470,-0.41361012480691006,-1.2358130698170942,0.8222029450101841,"('gpt-4-0314', 'guanaco-33b')",42,0.16900442069585495,-0.19576802265882387,0.3052962360068121
gpt-4-0314,stripedhyena-nous-7b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0. -1.  0.  0.  0.  0.]",1.3400645232726464e-05,1.3400645232726464e-05,1.3400645232726464e-05,471,-0.41361012480691006,-1.3232693399716327,0.9096592151647226,"('gpt-4-0314', 'stripedhyena-nous-7b')",18,0.20686997193352477,-0.09468523843966965,0.28706957742728967
gpt-4-0314,gpt4all-13b-snoozy,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0. -1.  0.  0.  0.]",3.1480281561174e-06,3.1480281561174e-06,3.1480281561174e-06,472,-0.41361012480691006,-1.8644418382633963,1.4508317134564863,"('gpt-4-0314', 'gpt4all-13b-snoozy')",56,0.526228165192771,0.372136987476703,0.1898735975083069
gpt-4-0314,falcon-180b-chat,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0. -1.  0.  0.]",5.118159009538785e-06,5.118159009538785e-06,5.118159009538785e-06,473,-0.41361012480691006,-1.3697564218817169,0.9561462970748068,"('falcon-180b-chat', 'gpt-4-0314')",0,0.22855393535246618,-0.04484434722571715,0.277650433454113
gpt-4-0314,mistral-7b-instruct-v0.2,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0. -1.  0.]",3.449370377926671e-05,3.449370377926671e-05,3.449370377926671e-05,474,-0.41361012480691006,-0.9353319307044817,0.5217218058975717,"('gpt-4-0314', 'mistral-7b-instruct-v0.2')",4,0.06804841068725587,-0.6506207720554473,0.37244970610355843
gpt-4-0314,openchat-3.5-0106,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0. -1.]",2.95840409111453e-05,2.95840409111453e-05,2.95840409111453e-05,475,-0.41361012480691006,-1.108060929841175,0.6944508050342649,"('gpt-4-0314', 'openchat-3.5-0106')",10,0.12056548015318466,-0.36463395438051344,0.33304370197514543
vicuna-7b,chatglm3-6b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0.  1. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",1.420963198620065e-07,1.420963198620065e-07,1.420963198620065e-07,476,-1.5081434934436015,-1.7339545713119018,0.22581107786830024,"('chatglm3-6b', 'vicuna-7b')",6,0.012747660722010888,-1.4880565679372306,0.44378589389757805
pplx-70b-online,vicuna-7b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0. -1.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-2.2559623446803333e-06,-2.2559623446803333e-06,2.2559623446803333e-06,477,-1.0184981694864497,-1.5081434934436015,0.4896453239571519,"('pplx-70b-online', 'vicuna-7b')",0,0.059938135818276055,-0.7140739786267822,0.3799771238273495
mpt-30b-chat,vicuna-7b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-2.5113260921563636e-07,-2.5113260921563636e-07,2.5113260921563636e-07,478,-1.2148238173605,-1.5081434934436015,0.2933196760831016,"('mpt-30b-chat', 'vicuna-7b')",52,0.021509108094373914,-1.2264922200694977,0.42719135034077904
llama2-70b-steerlm-chat,vicuna-7b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-2.283356073317902e-06,-2.283356073317902e-06,2.283356073317902e-06,479,-1.0781512319784992,-1.5081434934436015,0.4299922614651024,"('llama2-70b-steerlm-chat', 'vicuna-7b')",0,0.04622333622996824,-0.8439880670492547,0.3941281794604319
claude-1,vicuna-7b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",1.7036493513720572e-06,1.7036493513720572e-06,1.7036493513720572e-06,480,-0.6465548064373362,-1.5081434934436015,0.8615886870062653,"('claude-1', 'vicuna-7b')",140,0.18558376639429505,-0.14897728344172975,0.29700753031169247
claude-2.1,vicuna-7b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",2.0348998164492938e-06,2.0348998164492938e-06,2.0348998164492938e-06,481,-0.8112726430896897,-1.5081434934436015,0.6968708503539118,"('claude-2.1', 'vicuna-7b')",4,0.12140724551824604,-0.3611551790004776,0.3325063653383954
vicuna-7b,chatglm-6b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-2.799545978645e-07,-2.799545978645e-07,2.799545978645e-07,482,-1.5081434934436015,-2.295446107817792,0.7873026143741906,"('chatglm-6b', 'vicuna-7b')",88,0.15496135165010885,-0.23914258811363878,0.31274814365802506
claude-instant-1,vicuna-7b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-1.850410848477802e-06,-1.850410848477802e-06,1.850410848477802e-06,483,-0.8627519126864851,-1.5081434934436015,0.6453915807571164,"('claude-instant-1', 'vicuna-7b')",318,0.10413257312804239,-0.43789804444918196,0.3440287841995012
vicuna-7b,dolly-v2-12b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-2.4906984386270767e-07,-2.4906984386270767e-07,2.4906984386270767e-07,484,-1.5081434934436015,-2.562466214518805,1.0543227210752035,"('dolly-v2-12b', 'vicuna-7b')",40,0.2778991000438554,0.05289859023187538,0.25839588406397274
claude-2.0,vicuna-7b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",5.085830933768046e-06,5.085830933768046e-06,5.085830933768046e-06,485,-0.7332228610630059,-1.5081434934436015,0.7749206323805956,"('claude-2.0', 'vicuna-7b')",92,0.15012549662228555,-0.2549946647045244,0.3154156371654705
deepseek-llm-67b-chat,vicuna-7b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-3.590868057743363e-05,-3.590868057743363e-05,3.590868057743363e-05,486,-1.0385503079414458,-1.5081434934436015,0.4695931855021558,"('deepseek-llm-67b-chat', 'vicuna-7b')",0,0.05512943996751552,-0.7558885218551503,0.38471253566317143
openchat-3.5,vicuna-7b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",7.903699000411385e-07,7.903699000411385e-07,7.903699000411385e-07,487,-1.041629098852726,-1.5081434934436015,0.4665143945908756,"('openchat-3.5', 'vicuna-7b')",18,0.054408920090122805,-0.7624664025987121,0.3854415707591917
starling-lm-7b-alpha,vicuna-7b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-6.365913974345861e-06,-6.365913974345861e-06,6.365913974345861e-06,488,-0.8649381688288916,-1.5081434934436015,0.6432053246147099,"('starling-lm-7b-alpha', 'vicuna-7b')",0,0.10342827240317859,-0.44129128283275576,0.3445223312373701
gpt-4-0125-preview,vicuna-7b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-0.0003619966660153818,-0.0003619966660153818,0.0003619966660153818,489,-0.012367220659471243,-1.5081434934436015,1.4957762727841304,"('gpt-4-0125-preview', 'vicuna-7b')",0,0.5593366645559963,0.40264531809053994,0.1830563229184362
llama-2-7b-chat,vicuna-7b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-4.908332196337795e-06,-4.908332196337795e-06,4.908332196337795e-06,490,-1.1831285010717247,-1.5081434934436015,0.3250149923718768,"('llama-2-7b-chat', 'vicuna-7b')",136,0.026408686316622784,-1.123883967341367,0.41945404434723865
gpt-4-0613,vicuna-7b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-4.120805684104396e-07,-4.120805684104396e-07,4.120805684104396e-07,491,-0.5227702273853085,-1.5081434934436015,0.985373266058293,"('gpt-4-0613', 'vicuna-7b')",62,0.24274011836559686,-0.014734759280595847,0.27182691226202693
wizardlm-70b,vicuna-7b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-3.6751728392715908e-06,-3.6751728392715908e-06,3.6751728392715908e-06,492,-0.8645067368865597,-1.5081434934436015,0.6436367565570419,"('vicuna-7b', 'wizardlm-70b')",62,0.1035670685978172,-0.44062075462294814,0.34442490892433275
vicuna-7b,stablelm-tuned-alpha-7b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-2.66296799398199e-07,-2.66296799398199e-07,2.66296799398199e-07,493,-1.5081434934436015,-2.4948404379194433,0.9866969444758418,"('stablelm-tuned-alpha-7b', 'vicuna-7b')",58,0.2433927150594906,-0.013392333834217524,0.2715649864185835
vicuna-33b,vicuna-7b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-1.988902910161561e-06,-1.988902910161561e-06,1.988902910161561e-06,494,-0.9031486127492551,-1.5081434934436015,0.6049948806943465,"('vicuna-33b', 'vicuna-7b')",124,0.09150470141659163,-0.5025352826493329,0.3532017769479542
vicuna-7b,chatglm2-6b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-5.40670917977281e-07,-5.40670917977281e-07,5.40670917977281e-07,495,-1.5081434934436015,-2.02834777473919,0.5202042812955883,"('chatglm2-6b', 'vicuna-7b')",28,0.06765312356956488,-0.6535336959061275,0.37280446712845183
dolphin-2.2.1-mistral-7b,vicuna-7b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",4.3813586401542904e-06,4.3813586401542904e-06,4.3813586401542904e-06,496,-1.1012666195488874,-1.5081434934436015,0.40687687389471416,"('dolphin-2.2.1-mistral-7b', 'vicuna-7b')",0,0.041387197627583784,-0.8992446604515024,0.3996612240947186
llama-2-70b-chat,vicuna-7b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-2.227694571290712e-06,-2.227694571290712e-06,2.227694571290712e-06,497,-0.8680373781430241,-1.5081434934436015,0.6401061153005775,"('llama-2-70b-chat', 'vicuna-7b')",94,0.10243395971129905,-0.44612131121542303,0.34522255227891807
vicuna-7b,llama-13b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",-1.7220768541927556e-07,-1.7220768541927556e-07,1.7220768541927556e-07,498,-1.5081434934436015,-2.6560275517057526,1.147884058262151,"('llama-13b', 'vicuna-7b')",6,0.3294094528030963,0.13792029825191757,0.24087578064601145
palm-2,vicuna-7b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",1.189692944658673e-07,1.189692944658673e-07,1.189692944658673e-07,499,-1.4045496581186363,-1.5081434934436015,0.10359383532496524,"('palm-2', 'vicuna-7b')",116,0.002682920679334004,-2.2672774555125,0.4741246775101421
wizardlm-13b,vicuna-7b,1.0,1.0,"[ 0.  0.  0.  0.  0.  0.  0. -1.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
  0.  0.  0.  0.  0.  0.  0.  0.  0.]",1.1809074259463161e-07,1.1809074259463161e-07,1.1809074259463161e-07,500,-1.102197333918938,-1.5081434934436015,0.4059461595246636,"('vicuna-7b', 'wizardlm-13b')",130,0.04119807110820591,-0.9015347401823719,0.39988455321585037
