dataset_key,dataset_name,variant,action,candidate_mode,target_player_a,target_player_b,selected_order,model_a,model_b,winner,match_id,match_copy,outcome,influence,influence_abs,fitted_probability,residual,leverage,objective_value,row_uid
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,107,gpt-4,claude-v1,1.0,41,reverse,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,3396
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,108,gpt-4,claude-v1,1.0,2230,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,2230
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,109,gpt-4,claude-v1,1.0,899,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,899
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,110,gpt-4,claude-v1,1.0,1877,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,1877
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,111,gpt-4,claude-v1,1.0,1505,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,1505
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,112,gpt-4,claude-v1,1.0,2612,reverse,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,5967
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,113,gpt-4,claude-v1,1.0,2491,reverse,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,5846
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,114,gpt-4,claude-v1,1.0,2492,reverse,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,5847
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,115,gpt-4,claude-v1,1.0,1876,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,1876
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,116,gpt-4,claude-v1,1.0,1001,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,1001
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,117,gpt-4,claude-v1,1.0,3278,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,3278
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,118,gpt-4,claude-v1,1.0,3277,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,3277
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,119,gpt-4,claude-v1,1.0,2884,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,2884
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,120,gpt-4,claude-v1,1.0,1000,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,1000
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,121,gpt-4,claude-v1,1.0,2969,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,2969
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,122,gpt-4,claude-v1,1.0,3276,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,3276
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,123,gpt-4,claude-v1,1.0,3055,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,3055
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,124,gpt-4,claude-v1,1.0,3021,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,3021
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,125,gpt-4,claude-v1,1.0,3022,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,3022
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,126,gpt-4,claude-v1,1.0,1830,reverse,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,5185
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,127,gpt-4,claude-v1,1.0,666,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,666
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,128,gpt-4,claude-v1,1.0,2883,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,2883
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,129,gpt-4,claude-v1,1.0,2419,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,2419
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,130,gpt-4,claude-v1,1.0,2723,reverse,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,6078
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,131,gpt-4,claude-v1,1.0,2725,reverse,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,6080
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,132,gpt-4,claude-v1,1.0,2668,reverse,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,6023
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,133,gpt-4,claude-v1,1.0,3275,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,3275
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,134,gpt-4,claude-v1,1.0,3274,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,3274
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,135,gpt-4,claude-v1,1.0,1191,reverse,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,4546
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,136,gpt-4,claude-v1,1.0,3273,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,3273
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,137,gpt-4,claude-v1,1.0,898,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,898
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,138,gpt-4,claude-v1,1.0,2417,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,2417
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,139,gpt-4,claude-v1,1.0,1124,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,1124
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,140,gpt-4,claude-v1,1.0,1123,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,1123
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,141,gpt-4,claude-v1,1.0,2340,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,2340
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,142,gpt-4,claude-v1,1.0,2341,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,2341
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,143,gpt-4,claude-v1,1.0,2465,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,2465
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,144,gpt-4,claude-v1,1.0,2466,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,2466
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,145,gpt-4,claude-v1,1.0,3047,reverse,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,6402
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,146,gpt-4,claude-v1,1.0,3048,reverse,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,6403
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,147,gpt-4,claude-v1,1.0,1534,reverse,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,4889
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,148,gpt-4,claude-v1,1.0,744,reverse,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,4099
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,149,gpt-4,claude-v1,1.0,2464,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,2464
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,150,gpt-4,claude-v1,1.0,2463,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,2463
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,151,gpt-4,claude-v1,1.0,1537,reverse,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,4892
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,152,gpt-4,claude-v1,1.0,65,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,65
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,153,gpt-4,claude-v1,1.0,2182,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,2182
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,154,gpt-4,claude-v1,1.0,608,reverse,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,3963
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,155,gpt-4,claude-v1,1.0,607,reverse,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,3962
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,156,gpt-4,claude-v1,1.0,64,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,64
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,157,gpt-4,claude-v1,1.0,2130,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,2130
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,158,gpt-4,claude-v1,1.0,799,reverse,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,4154
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,159,gpt-4,claude-v1,1.0,2160,reverse,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,5515
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,160,gpt-4,claude-v1,1.0,101,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,101
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,161,gpt-4,claude-v1,1.0,1450,reverse,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,4805
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,162,gpt-4,claude-v1,1.0,1451,reverse,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,4806
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,163,gpt-4,claude-v1,1.0,1535,reverse,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,4890
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,164,gpt-4,claude-v1,1.0,748,reverse,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,4103
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,165,gpt-4,claude-v1,1.0,2418,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,2418
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,166,gpt-4,claude-v1,1.0,2510,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,2510
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,167,gpt-4,claude-v1,1.0,1902,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,1902
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,168,gpt-4,claude-v1,1.0,1903,forward,1.0,-0.0017278872980608642,0.0017278872980608642,0.5934376942188905,0.4065623057811095,0.0010243430993226203,0.37819503728739257,1903
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,169,claude-v1,gpt-4,0.0,1450,forward,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,1450
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,170,claude-v1,gpt-4,0.0,1557,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,4912
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,171,claude-v1,gpt-4,0.0,2923,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,6278
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,172,claude-v1,gpt-4,0.0,666,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,4021
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,173,claude-v1,gpt-4,0.0,1902,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,5257
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,174,claude-v1,gpt-4,0.0,1191,forward,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,1191
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,175,claude-v1,gpt-4,0.0,2510,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,5865
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,176,claude-v1,gpt-4,0.0,2552,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,5907
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,177,claude-v1,gpt-4,0.0,2551,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,5906
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,178,claude-v1,gpt-4,0.0,2492,forward,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,2492
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,179,claude-v1,gpt-4,0.0,748,forward,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,748
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,180,claude-v1,gpt-4,0.0,1903,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,5258
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,181,claude-v1,gpt-4,0.0,2626,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,5981
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,182,claude-v1,gpt-4,0.0,2627,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,5982
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,183,claude-v1,gpt-4,0.0,1634,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,4989
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,184,claude-v1,gpt-4,0.0,799,forward,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,799
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,185,claude-v1,gpt-4,0.0,2341,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,5696
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,186,claude-v1,gpt-4,0.0,41,forward,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,41
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,187,claude-v1,gpt-4,0.0,3274,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,6629
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,188,claude-v1,gpt-4,0.0,3275,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,6630
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,189,claude-v1,gpt-4,0.0,3276,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,6631
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,190,claude-v1,gpt-4,0.0,804,forward,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,804
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,191,claude-v1,gpt-4,0.0,744,forward,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,744
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,192,claude-v1,gpt-4,0.0,2612,forward,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,2612
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,193,claude-v1,gpt-4,0.0,2419,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,5774
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,194,claude-v1,gpt-4,0.0,2725,forward,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,2725
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,195,claude-v1,gpt-4,0.0,898,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,4253
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,196,claude-v1,gpt-4,0.0,1556,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,4911
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,197,claude-v1,gpt-4,0.0,803,forward,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,803
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,198,claude-v1,gpt-4,0.0,800,forward,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,800
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,199,claude-v1,gpt-4,0.0,801,forward,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,801
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,200,claude-v1,gpt-4,0.0,802,forward,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,802
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,201,claude-v1,gpt-4,0.0,1830,forward,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,1830
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,202,claude-v1,gpt-4,0.0,2332,forward,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,2332
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,203,claude-v1,gpt-4,0.0,607,forward,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,607
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,204,claude-v1,gpt-4,0.0,3022,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,6377
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,205,claude-v1,gpt-4,0.0,3055,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,6410
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,206,claude-v1,gpt-4,0.0,1505,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,4860
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,207,claude-v1,gpt-4,0.0,160,forward,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,160
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,208,claude-v1,gpt-4,0.0,3021,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,6376
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,209,claude-v1,gpt-4,0.0,3278,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,6633
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,210,claude-v1,gpt-4,0.0,101,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,3456
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,211,claude-v1,gpt-4,0.0,221,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,3576
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,212,claude-v1,gpt-4,0.0,222,reverse,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,3577
mt_bench_human,MT-Bench Human Judgments,drop,drop,,gpt-4,claude-v1,213,claude-v1,gpt-4,0.0,1537,forward,0.0,-0.0017278872980608633,0.0017278872980608633,0.40656230578110936,-0.40656230578110936,0.00102434309932262,0.37819503728739257,1537
